,alive,dead,percent,b,z,tage,Lx,dincl,inclination
3-40.0-55.76.txt,23.94850788199997,25.99528655600003,0.47950917929813164,0.004679314141970242,0.0002,10.0,1.2254554634607142e+42,40.0,55.76
3-45.0-86.44.txt,18.534318898000034,31.717606378999964,0.3688280358580227,0.004679314141970242,0.0002,10.0,1.2254554634607142e+42,45.0,86.44
3-45.0-0.txt,49.9689445,0.0,1.0,0.004679314141970242,0.0002,10.0,1.2254554634607142e+42,45.0,0
4-5.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,5.0,0
4-5.0-14.71.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,5.0,14.71
4-10.0-13.21.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,10.0,13.21
4-10.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,10.0,0
4-15.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,15.0,0
4-15.0-26.4.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,15.0,26.4
4-20.0-31.5.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,20.0,31.5
4-20.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,20.0,0
4-25.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,25.0,0
4-25.0-72.14.txt,21.122199203999987,28.78703346400001,0.4232122610360784,0.0032,0.0002,10.0,6.482259800255272e+42,25.0,72.14
4-30.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,30.0,0
4-30.0-41.47.txt,41.29222886799998,9.41986877400002,0.814248094399502,0.0032,0.0002,10.0,6.482259800255272e+42,30.0,41.47
4-35.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,35.0,0
4-35.0-52.58.txt,31.537555219999987,18.39378138900001,0.631618485740985,0.0032,0.0002,10.0,6.482259800255272e+42,35.0,52.58
4-40.0-22.18.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,40.0,22.18
4-40.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,40.0,0
4-45.0-82.96.txt,31.826693750000054,18.11002491999995,0.6373405101028448,0.0032,0.0002,10.0,6.482259800255272e+42,45.0,82.96
4-45.0-0.txt,49.9689445,0.0,1.0,0.0032,0.0002,10.0,6.482259800255272e+42,45.0,0
5-5.0-0.txt,49.9689445,0.0,1.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,5.0,0
5-5.0-50.76.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,5.0,50.76
5-10.0-66.39.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,10.0,66.39
5-10.0-0.txt,37.337330339999966,12.965828855000035,0.7422462313999395,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,10.0,0
5-15.0-71.63.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,15.0,71.63
5-15.0-0.txt,20.902172307999948,29.050283493000048,0.41844133532232675,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,15.0,0
5-20.0-0.txt,15.112412289999988,34.806816917000006,0.3027372924235943,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,20.0,0
5-20.0-80.97.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,20.0,80.97
5-25.0-0.txt,12.09730602699996,37.83801345400004,0.24225950995673293,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,25.0,0
5-25.0-23.47.txt,15.371709560000024,34.53481788499998,0.3080100008348722,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,25.0,23.47
5-30.0-45.53.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,30.0,45.53
5-30.0-0.txt,9.791833047999985,40.15369492100002,0.1960502460616202,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,30.0,0
5-35.0-32.81.txt,13.116038235000016,36.81183479499999,0.2626997193955974,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,35.0,32.81
5-35.0-0.txt,8.295581672000017,41.65731255199998,0.16606808876380147,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,35.0,0
5-40.0-0.txt,7.335474489999994,42.622656836000004,0.1468324433941017,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,40.0,0
5-40.0-37.45.txt,12.487220919000015,37.44758803599999,0.25007046547936496,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,40.0,37.45
5-45.0-55.52.txt,0.0,49.9689445,0.0,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,45.0,55.52
5-45.0-0.txt,6.596690958999979,43.30380840900001,0.1321968926673764,0.8372762527491249,0.0002,10.0,1.2514696581314348e+40,45.0,0
6-5.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,5.0,0
6-5.0-59.87.txt,0.0,49.9689445,0.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,5.0,59.87
6-10.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,10.0,0
6-10.0-0.22.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,10.0,0.22
6-15.0-37.04.txt,29.58944105599999,20.360372829000003,0.5923834095583236,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,15.0,37.04
6-15.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,15.0,0
6-20.0-58.51.txt,8.36273252500003,41.55119906399997,0.1675430537882735,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,20.0,58.51
6-20.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,20.0,0
6-25.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,25.0,0
6-25.0-12.1.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,25.0,12.1
6-30.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,30.0,0
6-30.0-53.4.txt,18.34529807000001,31.59248194499999,0.3673631079413134,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,30.0,53.4
6-35.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,35.0,0
6-35.0-56.76.txt,17.678490898,32.266052247,0.3539624108018258,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,35.0,56.76
6-40.0-0.txt,49.9689445,0.0,1.0,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,40.0,0
6-40.0-1.37.txt,42.650493281999964,1.282239942000028,0.9708135631930237,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,40.0,1.37
6-45.0-0.txt,37.33911436599996,12.964584936000037,0.742273727063954,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,45.0,0
6-45.0-4.13.txt,41.29222886799998,9.41986877400002,0.814248094399502,0.0992686591039573,0.0002,10.0,7.173581967267602e+40,45.0,4.13
7-5.0-89.69.txt,0.0,49.9689445,0.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,5.0,89.69
7-5.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,5.0,0
7-10.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,10.0,0
7-10.0-5.2.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,10.0,5.2
7-15.0-75.01.txt,0.0,49.9689445,0.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,15.0,75.01
7-15.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,15.0,0
7-20.0-12.02.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,20.0,12.02
7-20.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,20.0,0
7-25.0-18.71.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,25.0,18.71
7-25.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,25.0,0
7-30.0-56.43.txt,19.91644053400002,30.00635353199998,0.39894482884250554,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,30.0,56.43
7-30.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,30.0,0
7-35.0-3.79.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,35.0,3.79
7-35.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,35.0,0
7-40.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,40.0,0
7-40.0-86.0.txt,3.3168749210000152,46.58588200899999,0.06646676706965687,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,40.0,86.0
7-45.0-69.16.txt,16.617252091000008,33.33625818499999,0.33265434199093136,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,45.0,69.16
7-45.0-0.txt,49.9689445,0.0,1.0,0.16100696002385145,0.0002,10.0,7.834106123188602e+40,45.0,0
8-5.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,5.0,0
8-5.0-2.98.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,5.0,2.98
8-10.0-51.49.txt,20.126008729000006,29.795662384999993,0.4031517431185488,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,10.0,51.49
8-10.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,10.0,0
8-15.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,15.0,0
8-15.0-89.6.txt,0.0,49.9689445,0.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,15.0,89.6
8-20.0-46.72.txt,26.437619336999973,23.482954637000024,0.529593657131615,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,20.0,46.72
8-20.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,20.0,0
8-25.0-27.63.txt,41.32172243799997,9.390375204000023,0.8148296828442989,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,25.0,27.63
8-25.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,25.0,0
8-30.0-2.4.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,30.0,2.4
8-30.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,30.0,0
8-35.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,35.0,0
8-35.0-37.17.txt,30.140957862,19.802584317999994,0.6035006038091951,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,35.0,37.17
8-40.0-43.67.txt,26.895354600999966,23.019384197000033,0.5388259109166693,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,40.0,43.67
8-40.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,40.0,0
8-45.0-27.61.txt,32.53221900899999,17.386577185000007,0.6517027951269027,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,45.0,27.61
8-45.0-0.txt,49.9689445,0.0,1.0,0.2899814321583652,0.0002,10.0,2.2430869705888774e+40,45.0,0
9-5.0-43.36.txt,49.9689445,0.0,1.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,5.0,43.36
9-5.0-0.txt,49.9689445,0.0,1.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,5.0,0
9-10.0-4.85.txt,28.751456070999986,21.20588136600001,0.575520184742787,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,10.0,4.85
9-10.0-0.txt,25.49589887599995,24.43329627900005,0.5106410947913456,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,10.0,0
9-15.0-31.45.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,15.0,31.45
9-15.0-0.txt,15.887077337999973,34.02829330300002,0.3182802638542462,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,15.0,0
9-20.0-50.06.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,20.0,50.06
9-20.0-0.txt,11.847855105999958,38.08865190800004,0.2372583869888685,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,20.0,0
9-25.0-75.53.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,25.0,75.53
9-25.0-0.txt,9.372823501999989,40.57572040200001,0.1876495843405235,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,25.0,0
9-30.0-0.txt,7.736574907000003,42.219971605999994,0.15486608757045975,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,30.0,0
9-30.0-89.74.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,30.0,89.74
9-35.0-62.08.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,35.0,62.08
9-35.0-0.txt,6.598286456999979,43.30194263300002,0.13222958245540953,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,35.0,0
9-40.0-0.txt,5.649841761999975,43.761919527000025,0.11434204356641174,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,40.0,0
9-40.0-58.4.txt,0.0,49.9689445,0.0,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,40.0,58.4
9-45.0-38.43.txt,12.799537569000016,37.13201852199998,0.25634165187387564,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,45.0,38.43
9-45.0-0.txt,4.890836877999977,44.52425151200002,0.09897456500330218,0.8058769398879791,0.0002,10.0,7.21774915309152e+39,45.0,0
10-5.0-6.12.txt,28.603373371999986,21.35475795400001,0.5725469030326554,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,5.0,6.12
10-5.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,5.0,0
10-10.0-36.06.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,10.0,36.06
10-10.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,10.0,0
10-15.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,15.0,0
10-15.0-71.05.txt,16.163296953,33.797312356,0.3235208132277184,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,15.0,71.05
10-20.0-16.43.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,20.0,16.43
10-20.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,20.0,0
10-25.0-16.2.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,25.0,16.2
10-25.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,25.0,0
10-30.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,30.0,0
10-30.0-56.88.txt,28.226518516999977,21.73535702400002,0.564961147101785,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,30.0,56.88
10-35.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,35.0,0
10-35.0-80.69.txt,16.400438236000003,33.55472893,0.32830313992347737,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,35.0,80.69
10-40.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,40.0,0
10-40.0-66.17.txt,23.78427830999997,26.16114250000003,0.47620538428295545,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,40.0,66.17
10-45.0-21.06.txt,45.03962203399996,5.771276466000041,0.8864165634465204,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,45.0,21.06
10-45.0-0.txt,49.9689445,0.0,1.0,0.004088570185751278,0.0002,10.0,3.9275359580333554e+42,45.0,0
11-5.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,5.0,0
11-5.0-27.08.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,5.0,27.08
11-10.0-68.54.txt,0.0,49.9689445,0.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,10.0,68.54
11-10.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,10.0,0
11-15.0-71.87.txt,0.0,49.9689445,0.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,15.0,71.87
11-15.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,15.0,0
11-20.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,20.0,0
11-20.0-35.04.txt,32.119317733,17.804523592,0.643366313179027,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,20.0,35.04
11-25.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,25.0,0
11-25.0-61.37.txt,12.487220919000015,37.44758803599999,0.25007046547936496,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,25.0,61.37
11-30.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,30.0,0
11-30.0-48.14.txt,22.68502010599997,27.271732054000026,0.4540931730979041,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,30.0,48.14
11-35.0-50.52.txt,21.702630227999993,28.19987709900001,0.4349005969938043,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,35.0,50.52
11-35.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,35.0,0
11-40.0-19.83.txt,35.193469593999986,14.761727007000015,0.704500672374403,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,40.0,19.83
11-40.0-0.txt,49.9689445,0.0,1.0,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,40.0,0
11-45.0-19.99.txt,33.70674792399997,16.19994814000003,0.6753952992755655,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,45.0,19.99
11-45.0-0.txt,42.775622771999984,7.55480724700001,0.8498958335116941,0.2367303444270397,0.0002,10.0,1.626400675539853e+40,45.0,0
12-5.0-0.txt,49.9689445,0.0,1.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,5.0,0
12-5.0-84.12.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,5.0,84.12
12-10.0-42.34.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,10.0,42.34
12-10.0-0.txt,49.9689445,0.0,1.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,10.0,0
12-15.0-23.9.txt,6.893631305000004,43.033973409999994,0.1380725421207502,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,15.0,23.9
12-15.0-0.txt,24.310499429999957,25.625414428000038,0.48683397482482016,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,15.0,0
12-20.0-67.0.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,20.0,67.0
12-20.0-0.txt,17.414120725999975,32.494396245000026,0.3489208211920759,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,20.0,0
12-25.0-0.txt,13.542658295999994,36.384551899,0.2712480477700762,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,25.0,0
12-25.0-88.1.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,25.0,88.1
12-30.0-75.25.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,30.0,75.25
12-30.0-0.txt,11.410016145999975,38.52888819700002,0.22847950502941566,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,30.0,0
12-35.0-0.txt,9.503528843999982,40.443752947000014,0.1902711920093402,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,35.0,0
12-35.0-52.2.txt,0.0,49.9689445,0.0,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,35.0,52.2
12-40.0-12.72.txt,8.850189785999941,41.09231084400005,0.17720758220672103,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,40.0,12.72
12-40.0-0.txt,8.158669294000028,41.79474280499997,0.16332556578579252,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,40.0,0
12-45.0-0.txt,7.443318439999995,42.514812886,0.14899113002103476,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,45.0,0
12-45.0-12.08.txt,7.873770682999973,42.06552336600002,0.15766683996922942,0.8688744468655778,0.0002,10.0,1.603175336903203e+40,45.0,12.08
13-5.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,5.0,0
13-5.0-71.51.txt,0.0,49.9689445,0.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,5.0,71.51
13-10.0-13.71.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,10.0,13.71
13-10.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,10.0,0
13-15.0-87.89.txt,0.0,49.9689445,0.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,15.0,87.89
13-15.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,15.0,0
13-20.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,20.0,0
13-20.0-14.36.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,20.0,14.36
13-25.0-86.92.txt,0.0,49.9689445,0.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,25.0,86.92
13-25.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,25.0,0
13-30.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,30.0,0
13-30.0-54.76.txt,20.278480521000006,29.641328275999992,0.40622111762212254,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,30.0,54.76
13-35.0-61.66.txt,17.414833403000006,32.531726256,0.3486693282159221,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,35.0,61.66
13-35.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,35.0,0
13-40.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,40.0,0
13-40.0-75.33.txt,11.59139027100003,38.35048511199997,0.23209761712203722,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,40.0,75.33
13-45.0-0.txt,49.9689445,0.0,1.0,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,45.0,0
13-45.0-54.91.txt,21.566397467999998,28.337512565000004,0.43215847122477513,0.2003774963851536,0.0002,10.0,4.587983045640277e+40,45.0,54.91
14-5.0-0.txt,49.9689445,0.0,1.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,5.0,0
14-5.0-10.88.txt,12.638174329000021,37.295237075999985,0.253100558792074,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,5.0,10.88
14-10.0-75.67.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,10.0,75.67
14-10.0-0.txt,26.440377087999927,23.484632219000073,0.5296018459488342,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,10.0,0
14-15.0-84.28.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,15.0,84.28
14-15.0-0.txt,16.330484627999986,33.58277937600001,0.3271772534589459,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,15.0,0
14-20.0-74.47.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,20.0,74.47
14-20.0-0.txt,12.120401549999961,37.81444498300004,0.24272431761635754,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,20.0,0
14-25.0-0.txt,9.503158699999982,40.44412309100001,0.19026378131577038,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,25.0,0
14-25.0-42.36.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,25.0,42.36
14-30.0-0.txt,7.8710569340000145,42.084439568999976,0.1575613793274446,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,30.0,0
14-30.0-12.89.txt,8.843882569999977,41.05688117200003,0.17722940305533522,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,30.0,12.89
14-35.0-49.33.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,35.0,49.33
14-35.0-0.txt,6.914913243999987,43.04615447500001,0.13840603413225838,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,35.0,0
14-40.0-68.68.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,40.0,68.68
14-40.0-0.txt,5.843711501999971,44.059783237000026,0.1171002458357503,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,40.0,0
14-45.0-0.txt,5.022798599999976,44.391453358000014,0.10164675981069472,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,45.0,0
14-45.0-81.57.txt,0.0,49.9689445,0.0,0.7319356162290532,0.0002,10.0,7.68557884151261e+39,45.0,81.57
15-5.0-0.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,5.0,0
15-5.0-58.46.txt,0.0,49.9689445,0.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,5.0,58.46
15-10.0-0.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,10.0,0
15-10.0-37.65.txt,33.825902747999976,16.08019086200002,0.6777910331419341,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,10.0,37.65
15-15.0-47.08.txt,20.69820756099999,29.21754466300001,0.41466283966062484,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,15.0,47.08
15-15.0-0.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,15.0,0
15-20.0-12.15.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,20.0,12.15
15-20.0-0.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,20.0,0
15-25.0-12.49.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,25.0,12.49
15-25.0-0.txt,49.9689445,0.0,1.0,0.0609730499498609,0.0002,10.0,1.3235275413412491e+41,25.0,0
