,bh_ratio,alive,dead,transient
1707,0.30000000000000004,277,100,162
1708,0.35000000000000003,295,87,163
1709,0.4,316,85,137
1710,0.45,312,81,154
1711,0.5,331,74,142
1712,0.55,333,61,141
1713,0.6000000000000001,348,61,129
1714,0.65,369,52,104
1715,0.7000000000000001,386,46,97
1716,0.75,386,41,93
1717,0.8,401,36,76
1718,0.8500000000000001,414,33,75
1719,0.9,436,26,57
1720,0.9500000000000001,428,27,53
1721,1.0,452,18,37
1722,0.0,213,112,247
1723,0.05,197,129,235
1724,0.1,225,121,231
1725,0.15000000000000002,232,112,223
1726,0.2,247,97,203
1727,0.25,261,104,186
1728,0.30000000000000004,272,104,164
1729,0.35000000000000003,287,88,167
1730,0.4,315,71,163
1731,0.45,314,72,161
1732,0.5,340,62,133
1733,0.55,334,63,138
1734,0.6000000000000001,328,69,135
1735,0.65,373,56,105
1736,0.7000000000000001,395,40,95
