,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
5332877,463,10.0,0.0,36.82945307840063,63.0,34.0,0.2,0,1.0,19.11293568999999,30.820785616000013,0.382766098542377
5301509,899,10.0,0.0,44.37160371546217,72.0,31.0,0.2,0,1.0,8.704986590000008,41.248547766,0.1742616754194578
5045263,492,10.0,0.0,17.037300021376776,53.0,40.0,0.2,0,1.0,30.352500020000008,19.598714805999986,0.6076428796722937
4908856,948,10.0,0.0,43.42721184299677,48.86,12.0,0.2,0,1.0,16.88436520000001,33.05873733599999,0.3380720128035581
1139873,661,10.0,0.0,18.792690057830672,10.48,36.0,0.2,0,1.0,59.562829276,0.2735785200000009,0.9954278919795334
5152827,807,10.0,0.0,19.91154060726036,82.0,37.0,0.2,0,1.0,10.680694609999996,39.243855196,0.2139367235459052
5004912,579,10.0,0.0,17.78117168148629,39.0,31.0,0.2,0,1.0,38.37061515,11.557848726000008,0.7685118301515436
589392,870,10.0,0.0,42.34701669711429,39.48,39.0,0.2,0,1.0,26.38351697,23.543380956,0.528442944905265
5396751,809,10.0,0.0,28.53919143719163,16.0,38.0,0.2,0,1.0,40.01542462,9.936637356,0.8010765329212203
5134814,164,10.0,0.0,29.619921050056337,68.0,25.0,0.2,0,1.0,13.36517934,36.577638796,0.2676096351552507
140931,899,10.0,0.0,44.37160371546218,56.55,15.0,0.2,0,1.0,11.828031679999993,38.100370976,0.2368998616177158
650740,830,10.0,0.0,35.725344527995865,5.57,44.0,0.2,0,1.0,44.594035809,5.322937928000002,0.8933641699505819
3015521,870,10.0,0.0,42.34701669711429,23.46,27.0,0.2,0,1.0,37.83509257,12.089024746000002,0.7578520082892756
1009228,950,10.0,0.0,40.50325772268196,39.04,17.0,0.2,0,1.0,27.90855800000001,22.051245006,0.5586202571024607
5276341,605,10.0,0.0,32.73170446904399,31.0,44.0,0.2,0,1.0,30.352500020000008,19.598714805999986,0.6076428796722937
414844,899,10.0,0.0,44.37160371546218,61.64,26.0,0.2,0,1.0,14.310031899999998,35.59604899599999,0.2867392438572943
5278707,809,10.0,0.0,28.53919143719163,28.0,35.0,0.2,0,1.0,34.024914849999995,15.920731666000002,0.6812388510998686
6945,870,10.0,0.0,42.34701669711429,53.01,19.0,0.2,0,1.0,16.034303830000017,33.87207753599999,0.32128764681231314
4252890,950,10.0,0.0,40.50325772268196,24.17,38.0,0.2,0,1.0,32.67502863,17.285449746000005,0.6540175292976461
4025541,248,10.0,0.0,36.95849457752373,30.25,40.0,0.2,0,1.0,36.06993152999999,13.846289846000008,0.7226094150496459
3762672,950,10.0,0.0,40.50325772268196,43.12,41.0,0.2,0,1.0,24.43642507,25.508741185999998,0.4892650661076618
67381,948,10.0,0.0,43.42721184299677,59.99,31.0,0.2,0,1.0,15.714622100000007,34.221445716,0.3146948245485378
3118962,899,10.0,0.0,44.37160371546218,55.48,39.0,0.2,0,1.0,20.90409519,29.044982106000003,0.41850813511772383
5075942,492,10.0,0.0,17.037300021376776,63.0,16.0,0.2,0,1.0,28.1045808,21.830548506000014,0.5628218288527205
1969198,991,10.0,0.0,40.50325772268196,22.88,43.0,0.2,0,1.0,32.24197181000001,17.700082125999998,0.6455876214325829
5294962,661,10.0,0.0,18.792690057830672,64.0,33.0,0.2,0,1.0,16.071618000000022,33.830543595999984,0.3220625617405774
3829840,899,10.0,0.0,44.37160371546218,25.56,24.0,0.2,0,1.0,40.598332596000006,9.350585503999987,0.8127970362585294
5254299,186,10.0,0.0,23.529012376626852,25.0,34.0,0.2,0,1.0,38.53284925000001,11.384086966,0.7719393891336018
5154531,191,10.0,0.0,12.494418824105525,41.0,30.0,0.2,0,1.0,36.15664267999999,13.747492546000005,0.7245219763103403
4856936,991,10.0,0.0,40.50325772268196,14.12,44.0,0.2,0,1.0,35.77179514999999,14.17421972600001,0.7162091958449524
5275726,515,10.0,0.0,42.95120055927001,53.0,8.0,0.2,0,1.0,24.32417884,25.633741145999995,0.4868933463766407
3753650,991,10.0,0.0,40.50325772268196,20.01,34.0,0.2,0,1.0,35.98835142,13.936567466,0.7208494720277231
1197073,870,10.0,0.0,42.34701669711429,28.85,18.0,0.2,0,1.0,39.33872281000001,10.622267596000004,0.787388770525167
2226437,948,10.0,0.0,43.42721184299677,53.62,20.0,0.2,0,1.0,16.034303830000017,33.87207753599999,0.32128764681231314
1919157,191,10.0,0.0,12.494418824105525,74.06,41.0,0.2,0,1.0,19.628601060000005,30.329309226000003,0.3929027644997521
